4.542741460774663231e+00,-1.171145385464869459e+00
3.410049164732779303e+00,4.189939086880424490e+00
2.027805705574085682e+00,3.162354274274508548e+00
3.021645720766162224e+00,-2.545751599853965708e+00
3.363966617647794255e+00,-4.069050057817618082e+00
2.469768933589130633e+00,4.196570260868709212e+00
2.494042657695440646e+00,3.472823671914473387e+00
1.272951489052614793e+00,2.282175227917777605e+00
4.360055904141703742e+00,4.431326390720564667e-01
4.678777718213941839e+00,3.405564733734351091e+00
4.024657199214696668e+00,2.379366153937448214e+00
3.794016282066658530e+00,3.544127785944804376e+00
4.301591076278432624e+00,-8.323552534824614213e-01
2.362112861055922330e+00,4.262892614892868082e+00
7.253655008863983955e-01,2.304081707477396712e+00
1.377675477172500385e+00,9.679070184621769712e-01
2.637964611377901392e+00,3.839431275417422018e+00
4.660724927350117675e+00,1.830608592694256131e+00
6.000584934980267349e+00,2.498104942180777055e+00
-2.139340608949991562e+00,-4.291784500870388652e-01
6.859969801657648247e-01,2.784662611240673158e+00
1.176620395567429034e+00,4.990351721294903342e+00
1.041195705193194154e+00,2.222958214108469832e+00
-1.833147779792795529e+00,-1.958387088543315779e-01
3.642268087985287561e+00,2.576719105111711094e+00
4.356856577642124861e+00,1.755968477447248821e+00
3.567064186530923386e+00,1.592333019204228872e+00
1.792727226842597332e+00,1.945837034100734719e+00
2.651081912658249440e+00,5.199605038615574770e+00
3.657071376130601958e+00,-1.324857784113932624e+00
4.102815006477430693e+00,-4.240273436289871967e-01
1.705674570265667267e+00,3.281595017212449061e+00
2.169336845209052900e+00,2.764261323651827862e+00
1.705644192027721662e+00,-2.431370434249298995e+00
5.532892456808731652e+00,2.447878016267972079e+00
2.573267343370432947e+00,6.377896495472729299e+00
1.718459978158576096e+00,4.006459263749144739e+00
4.706457901988994053e+00,-3.598960120892524372e+00
1.879500158381162356e+00,1.484055800521613788e+00
2.009912489155356585e+00,4.650432886431762114e+00
3.381782821956731411e+00,6.350320421837913010e+00
1.673878191908517721e-01,2.491535385222291676e+00
2.785444178592153541e+00,2.253842392133218020e+00
-2.533512679168155479e+00,7.333619055649263085e-01
2.284084116962753264e+00,2.938996145715621733e+00
2.330931097970547761e+00,4.310438103349067518e+00
4.761624332958131589e+00,-1.457864158711479341e+00
2.620408358124021397e+00,-3.629272023725408136e+00
5.424295377109614513e+00,-9.373291157498684356e-01
2.213355730770302010e+00,3.046943565894031369e+00
1.083272587748336679e+00,4.606567542730858555e+00
4.413172422224756808e+00,1.367341229884045495e+00
4.244859945990969052e+00,1.501662964586857107e+00
3.677790071255437887e+00,-5.363741467293452914e+00
9.827423278991671562e-01,9.582889667721223859e-01
1.194855709372542041e-01,1.265339466645243327e-01
2.973111123373071152e+00,5.158664381863328430e+00
4.255634059685381665e+00,2.216510474425442023e+00
2.586695707003943134e+00,4.621564610337649981e+00
-1.897348839316797209e+00,-6.803307634158770600e-01
4.167522243568977380e-02,1.164574905701245999e+00
4.051400482251986013e+00,-1.596890744353644198e+00
4.283988177236913053e+00,1.449290443000060824e+00
3.843419220089058008e+00,4.730729800629468684e+00
2.425863078745329471e+00,-1.478376279739413768e+00
1.785136123826726706e+00,4.078264368961669106e+00
9.427342941085203876e-01,3.748245844062872756e+00
4.492707237977071166e+00,1.627692988956901399e+00
2.445764918003056732e+00,3.027847417969152577e+00
-1.856041539445459021e+00,-2.433419787419928704e-01
2.348304186665272297e+00,3.227296244802895675e+00
3.806163266483727714e+00,3.468771582441680046e+00
3.516562097692844446e+00,3.504746577979436228e+00
-2.228239545472372463e-01,2.609093295268053669e+00
2.340635653163158469e+00,1.346793553634650698e+00
2.669258638615385593e+00,3.939720224454328346e+00
3.272178515898211515e+00,-1.050947350577471351e-01
5.696939240447949970e+00,-2.424712660781673357e+00
-2.446828486578711548e-02,6.787074632492222648e-01
2.164073724803664778e+00,3.455973518464335204e+00
4.437770440308977271e+00,3.675543572553143790e-01
1.948987632440982942e+00,1.629520979863929853e-01
3.084361223691487464e+00,-2.903335124651940991e+00
2.242472091766381403e+00,-4.811260594415873726e-01
5.895824666090986099e+00,-4.457555703101096611e+00
3.523002623790011612e+00,3.038568785424004659e+00
2.255559476637580829e+00,1.938034188218517029e+00
4.403000415036517623e+00,-4.580776780537775039e+00
3.497802553188905872e+00,-2.645718112886505935e+00
5.100064575447089688e+00,-1.370792761890181621e+00
2.865013573204660435e+00,-4.427145070145167338e+00
1.053540711610059688e+00,-6.917402433699195718e-01
9.128651964608403002e-01,2.233008259318023825e+00
3.701718454645658518e+00,2.900822732742350141e+00
4.844308598265554267e+00,-1.610342459596958875e+00
2.563570338021341932e+00,-3.646772741019642439e+00
-1.537917356827730453e+00,-4.505927275808877530e-01
4.068805032726080739e+00,1.622371046629503155e+00
-1.628386068460456304e+00,-1.160083921904077275e+00
3.939776676170112069e+00,3.978823322437797572e+00
4.710085682638842641e-01,1.614367372771770448e+00
5.317779468501358409e+00,-1.893697852735651166e+00
5.377204268655501274e+00,5.804135124724876249e+00
4.976689359617457065e+00,-2.684363105555237716e+00
4.608975394073258514e+00,4.685955528491371425e+00
3.161029514707466959e+00,-4.932020482209624745e-01
2.772116030096121619e+00,2.620117329082015445e+00
3.918271504381867665e+00,-1.417173289023073934e+00
4.549118891901551720e+00,4.552397220595490346e+00
5.298054326527770641e+00,-2.275958398262226012e+00
2.262091283974610345e+00,4.635594016681224616e+00
4.763421874946184964e+00,-1.057483592663521765e+00
7.731280536212956633e-01,2.639389000132158714e+00
1.890494278224776892e-01,2.583648133020558291e+00
2.338720304260129446e+00,-2.891494686984212859e+00
4.778061592540622016e+00,3.479069234076570094e+00
4.744329428252745728e+00,-1.160717972330302272e+00
2.328466516289993127e-01,3.838024874928428254e+00
1.660424169259614668e+00,3.005238627229248394e+00
3.240637116759293779e+00,5.819705492022469784e+00
-1.338308867814447023e+00,-7.388681453238018504e-01
-4.349917310051485408e-01,2.550161309586897573e+00
3.609228757752833250e+00,-4.957132248718044920e+00
-1.256828769372574151e+00,1.227408640099245662e-01
-1.210086023276628397e+00,-1.094272801642800941e+00
3.126610350692806684e+00,3.997512614868705683e+00
1.788917902460461340e+00,3.006211498833670337e+00
3.894571999346578828e+00,-1.119460207963483889e+00
5.266119783143609290e+00,-1.730535281233877676e+00
4.244064071671730609e+00,-4.105028086584519009e+00
4.766362543075523206e+00,3.563759341173968753e-01
3.102559840889627996e+00,-1.751088749272087242e-01
2.782825340736871933e-01,3.624833129424024136e+00
1.503615421011279540e+00,2.195866582165752146e+00
4.726340084572561828e+00,1.329724379280242896e+00
1.300626225119096757e+00,2.128388782634521359e+00
1.389749423612882229e+00,2.069360277375596802e+00
3.751345796633689389e-01,3.132456528606010426e+00
4.015876442606995056e+00,-2.288169867706720151e+00
2.572789269929553591e+00,-2.351608412088124211e+00
6.202617076479615132e-01,3.083599159731300166e+00
1.153504165730713904e+00,3.751405122461222597e+00
-1.911379099081758515e+00,2.065331717537403078e-01
5.041922790786470543e+00,-5.209631965723411362e-01
2.320890396748326534e+00,2.009773737196176135e+00
3.450465708609733451e+00,-3.455215274956532578e+00
2.645439314020743282e+00,2.114733088499234803e+00
2.307976305418527829e+00,-1.240857216465598212e+00
2.100527348937954564e+00,2.313852896608077359e+00
4.455899933544267277e+00,1.225234759691957498e+00
4.418463861739977183e+00,2.757965631756451153e+00
-2.077943492825593985e+00,-5.444837717324552129e-01
3.234327096410286373e+00,-2.014334972364602017e+00
4.195461002639590653e+00,-8.742298587769758988e-01
3.670897484872111871e+00,-2.576277229347306186e+00
3.139376664474419432e+00,-2.346215772144526923e+00
3.611341589995069157e+00,-5.631997238160946218e-02
3.611356834862749388e+00,4.464124894196511484e+00
1.656483574763473410e+00,4.291647926581180883e+00
2.886421870255992950e+00,1.280943574462929169e+00
6.163565023677278987e+00,-2.903809569806648838e+00
3.680513775036647672e+00,-3.576392907675128185e+00
3.866967126781578834e+00,5.346964798919090711e+00
3.377098146666599465e+00,3.107200523978652651e+00
3.618722110180346618e+00,-2.801571334215499753e+00
-1.854004434030979143e+00,-8.155255455952155064e-01
4.036250203236847689e+00,-2.387542710801947798e+00
2.570892766460955770e+00,3.840980529561597301e+00
2.904107708788663089e+00,-1.472193414963809399e+00
2.884088775917106329e+00,3.420250830615840343e+00
2.183660262249224715e+00,-1.151932779192223588e+00
1.183394941966217973e+00,1.436214734182767350e+00
2.749479829517287754e+00,-3.573110892571524921e-01
1.472212648149580305e+00,1.690631358141786222e+00
-8.749968603435971382e-01,-1.650180886998178442e+00
-2.133249131001256238e+00,-5.692224442634853387e-01
1.574383163934455210e+00,8.641504301221845097e-01
3.269979026114345544e+00,-2.404420862332992570e+00
4.962662999917223594e+00,2.846273070178838793e+00
1.389299764000220483e+00,2.058836712308767414e+00
3.543526750436128303e+00,5.355542342371742315e+00
2.108445679218011293e+00,-5.095354298755669475e+00
5.597334624878432585e+00,1.407315785158313126e+00
1.560344294134082377e+00,4.319268203854752741e+00
2.092514585921160908e+00,4.440034707052232577e+00
1.185858461155373078e+00,4.073189589676845301e+00
4.374581319245589128e+00,-3.969562363500018343e+00
3.129141687578574249e+00,3.186982646128103891e+00
-7.160531442422790604e-02,3.074397901962787394e+00
2.697266887009787784e+00,2.068829054079789564e+00
4.299458510548658019e+00,1.496137286115380993e+00
2.580882404871126745e+00,-2.868451492387150914e+00
2.050162144002850795e+00,-4.905512179047448740e+00
3.744008779768945416e+00,5.039310915686034953e+00
3.988137337557276396e+00,6.735980600242222671e+00
3.833156235260818612e+00,5.044102774332376526e+00
4.565729946988998478e+00,5.115547444141958167e+00
-1.409223941978526184e+00,-2.124967183759990386e-01
-2.292489280471416091e+00,-1.207736407987635374e+00
3.805885960413245783e+00,4.809664767468719404e+00
1.944624755229715785e+00,4.300197898066497437e+00
1.085491825297371982e+00,1.848960695454321401e+00
4.034789416593322464e+00,-3.588055884617744162e+00
3.472527036278945101e+00,3.521533355706537360e+00
4.910536500172812069e+00,-2.684123305529812598e+00
2.684425786779314649e+00,5.481447482272511884e+00
2.992960098878566289e+00,-2.798136767967402072e+00
4.774941661101539836e+00,7.517744892941157220e-01
4.251729438128316829e+00,2.397939594554916010e+00
5.760471032723058826e+00,-2.127706618437755104e+00
-1.480079555168121619e+00,-7.475236647866285722e-01
4.739790398754923473e+00,5.605444501445816741e+00
-1.424306668658876340e+00,-4.550582723499391191e-01
2.545128369397386514e+00,3.492339650688807140e+00
4.412640591216419494e+00,-1.706809985637851579e+00
3.086354324108602665e+00,4.948446865633631120e+00
4.436041501102745421e+00,5.197082201457818851e-01
-1.847938352717581889e+00,-6.888072849998233549e-02
1.268558661083142525e+00,1.125240498021383040e+00
5.668020524827586115e+00,-1.711432539526239083e+00
2.931652455334282870e+00,2.459715555348241267e+00
1.626976104012713753e+00,4.104426318941472474e+00
2.964084888517549032e+00,-3.134785867170082341e+00
2.661434890035142331e+00,-3.687153109678137142e+00
4.404735953937006343e+00,-3.248473966555230685e+00
4.427757126094084228e+00,1.015461332314568921e+00
4.109817918420665350e+00,2.279782796156085034e+00
4.793558888131675744e+00,4.780101910337821280e+00
4.224975139312798333e+00,2.568363577751257676e+00
4.912967479956290795e+00,3.191972787043915183e-01
4.068224424888261304e+00,3.201802075187361041e+00
1.445987636953675715e+00,1.711589379591749394e+00
5.027152688716996387e+00,-3.076106320693663410e+00
5.315253757487220732e+00,-1.492759553598297595e+00
4.238195669501828355e+00,-4.576772393427815722e+00
1.878650857009150688e+00,4.849674592198796930e+00
2.398782538106881468e+00,2.631667302635850803e+00
1.080373366375794841e+00,-4.228741063120453170e+00
2.547394605694583536e+00,3.058890185930771999e+00
2.166992923303672214e+00,-4.001990219370177293e+00
-2.470180312853482718e+00,-1.213587968184836274e+00
1.712048609801885668e+00,2.069959830646852073e+00
-1.135828304290346091e+00,6.078718552564477129e-02
1.334679980453627124e+00,3.540327283560045668e+00
2.283853905434309439e+00,-3.065055537721325329e+00
4.236906813056563692e+00,2.732884301655130965e+00
3.694487619989641036e+00,1.498723278445258211e+00
-1.396092894512367844e+00,-5.358003491089385895e-01
1.756621851709276427e+00,3.505637959032277706e+00
2.810719823456292232e+00,8.129469827642417101e-01
4.590149016860575415e+00,-1.196773697889461419e+00
3.105710426500861931e+00,4.132720894685821378e+00
3.276457697820309711e+00,-2.732832256865262543e+00
1.826315445795170467e+00,-2.639065852812023660e+00
-2.489821302614607657e+00,-1.634924835652863950e-01
3.110824748225269332e+00,1.349158629087504835e+00
2.114649134174682032e+00,3.907214886679210242e+00
4.289246307537283087e+00,1.614425299814601367e-01
2.081358843155701521e+00,2.631392135104926755e+00
4.063917991159903487e+00,-3.269001656034618897e+00
3.415924195517471063e+00,-4.442108225490812856e-01
-1.436584036356227445e+00,-3.049747579996840985e-01
2.854884890602377823e+00,4.338511772161790958e+00
3.847920753882744016e+00,-3.866356475257857195e+00
3.323175325701473337e+00,4.819066934273974923e+00
3.255342959648084289e+00,3.697289349394946356e+00
1.230485121546594396e+00,-2.329531068856383058e-02
7.796548304843338162e-01,1.670825186890948943e+00
3.531709593954216686e+00,3.993870611316499453e+00
2.147874165729631635e+00,4.349525060886474392e-01
-1.329234471920530680e+00,-9.133697037464707513e-01
1.896501547823769451e+00,2.144276723042884303e+00
3.161763649408267263e+00,-2.911016793931839874e+00
2.735971987003125605e+00,5.965910197963036232e+00
2.942342779348561699e+00,-3.769265969271863082e+00
3.808492322919794226e+00,4.519703917196491449e-01
8.664491393792750351e-01,2.568115056641651517e+00
3.226142803468453391e+00,2.915863672464267253e+00
1.809841864347646823e+00,2.686563026383317787e+00
4.825105264259172522e+00,-2.231597727970241252e+00
3.427131963948896409e+00,2.355185205136016702e+00
-9.964323836346022922e-01,-8.699637236809271146e-01
-1.854401614246529384e+00,-1.349683188721196858e-01
2.850866968683572367e+00,2.783560400225597586e+00
3.692924409769970939e+00,2.071992549605620404e+00
1.772817194337809488e+00,2.651027975673988291e+00
2.923146838583789098e+00,3.394986945341359696e+00
2.634074000388628711e+00,3.996901747768269786e+00
-3.101317342819386980e+00,-1.566912246397016206e+00
5.844089524992546192e-01,1.905860253344080490e-01
3.505930590728344232e+00,1.596800186134250010e+00
1.198119784393402831e+00,3.440886109191256814e-01
4.515406194918439198e+00,-4.863039780499145870e+00
-2.971587005762777789e+00,-3.729928347506347164e-01
1.729400039222772856e+00,8.317717263742068212e-01
2.028130154515135786e+00,1.264818293331396726e+00
4.641679357611473655e+00,-1.774080666355175140e+00
7.357812262536542747e-01,1.288552359869063135e+00
2.649192600210024118e+00,2.222225651000836244e+00
3.868849394854681822e+00,3.398844957739798112e+00
1.618798138285757693e+00,2.791388369619511867e+00
-1.898532020463205683e+00,-6.817196333500927796e-01
6.475758758802361292e-01,2.176396747853972080e+00
4.461711999298302089e+00,-2.425110870802515972e-01
1.986545753236798717e+00,1.174069650178514390e+00
2.555548389147636268e+00,2.384164769950164686e+00
4.128890692608387702e+00,2.180299135858596582e+00
-1.182495762233456427e+00,-7.050735088009774110e-01
3.867288953308530619e+00,1.179461929488125893e+00
3.533144116371849996e+00,4.765826555495131345e+00
3.536221134510354247e+00,1.328755488877701563e+00
3.688040924836859524e+00,4.861463774021313355e+00
1.719457193887341084e+00,1.161606666686489486e+00
3.869426605563640376e+00,-1.161379381258291765e+00
3.810831187445238299e+00,2.734291964116061902e+00
1.630112885201983941e+00,2.409361655311878625e+00
4.177058104512849646e+00,4.645114420661723642e+00
6.387925892496510993e-01,8.412303612253322349e-01
2.500508041412839777e+00,-6.647957411959719565e-01
4.258475070496678505e+00,-1.704715840142913885e+00
2.901107713335318472e+00,-3.904423147358243362e+00
2.955937833555566385e+00,-2.785532471384016162e+00
3.952494519912256976e+00,3.284120526312013233e-01
2.227655280214145606e+00,5.055682622787862179e+00
7.057826747184341443e-01,3.658400045260767897e-01
4.950393347741853134e+00,-3.594440032830529930e+00
-1.163117353854977498e+00,1.255536732069975958e+00
3.574618095012070285e+00,2.211671342952250097e+00
7.626448427297349841e-01,2.861875416970395491e+00
2.832106233519180449e-01,-2.901661667232597441e+00
3.482121624413048622e+00,-3.888099720108562973e+00
